timestamps,TP9,AF7,AF8,TP10,Right AUX
1671211472.940,1.465,-23.926,-15.137,-1.953,262.695,0
1671211472.944,-66.406,-26.855,-17.578,-25.391,46.875,0
1671211472.948,-83.008,-27.344,-9.766,-33.203,-95.215,0
1671211472.950,-27.832,-18.066,-5.371,-33.203,-20.020,0
1671211472.954,17.578,-11.719,0.977,-22.949,-18.555,0
1671211472.958,3.906,-16.113,-2.441,-13.672,-17.090,0
1671211472.962,-44.922,-18.555,-9.766,-19.043,-31.738,0
1671211472.966,-69.336,-21.484,-15.137,-27.832,36.621,0
1671211472.970,-24.414,-20.996,-15.137,-29.297,13.672,0
1671211472.974,28.809,-17.578,-13.672,-19.531,-49.805,0
1671211472.977,16.113,-17.578,-11.719,-7.324,-19.043,0
1671211472.981,-38.086,-16.602,-11.719,1.953,148.926,0
1671211472.985,-73.242,-18.066,-21.484,-10.742,119.629,0
1671211472.989,-44.434,-23.438,-21.973,-26.855,-113.281,0
1671211472.993,10.742,-19.531,-18.066,-19.531,-94.238,0
1671211472.995,6.836,-19.531,-20.020,-5.371,14.648,0
1671211472.999,-47.852,-21.973,-21.973,-7.324,-11.719,0
1671211473.003,-76.660,-20.996,-22.461,-23.926,-8.789,0
1671211473.007,-49.805,-18.066,-24.902,-35.645,-30.273,0
1671211473.011,-7.324,-20.996,-26.367,-32.227,67.383,0
1671211473.015,2.930,-20.996,-26.855,-30.762,68.359,0
1671211473.019,-28.320,-17.578,-25.391,-27.832,-7.324,0
1671211473.022,-69.336,-16.113,-18.066,-27.344,-13.672,0
1671211473.026,-63.965,-22.461,-20.508,-31.250,112.305,0
1671211473.030,-9.766,-19.531,-18.066,-33.691,-67.383,0
1671211473.034,19.043,-12.695,-12.695,-19.043,-172.852,0
1671211473.038,-16.113,-16.602,-19.043,-11.230,-41.504,0
1671211473.041,-65.430,-18.066,-25.879,-25.391,-46.387,0
1671211473.045,-60.547,-20.996,-23.438,-30.762,-80.078,0
1671211473.049,-8.789,-28.320,-26.367,-33.203,-24.902,0
1671211473.053,22.461,-22.949,-23.438,-23.438,55.664,0
1671211473.057,-20.020,-20.020,-23.926,-10.254,41.504,0
1671211473.061,-74.219,-18.066,-21.484,-18.066,6.348,0
1671211473.065,-65.430,-19.043,-16.113,-24.414,7.812,0
1671211473.068,3.418,-26.367,-17.578,-5.371,135.254,0
1671211473.072,34.180,-14.648,-24.902,-4.883,158.691,0
1671211473.076,-16.113,0.000,-28.809,-30.273,-52.734,0
1671211473.080,-61.523,1.465,-33.203,-40.039,-136.230,0
1671211473.084,-66.895,4.395,-46.387,-48.340,-72.266,0
1671211473.085,-22.949,6.836,-43.945,-45.898,-64.453,0
1671211473.089,25.391,3.906,-41.504,-31.738,-87.402,0
1671211473.093,3.418,2.441,-45.898,-24.414,120.605,0
1671211473.097,-51.270,1.953,-40.039,-21.973,321.289,0
1671211473.101,-72.266,3.906,-38.574,-39.551,101.562,0
1671211473.105,-25.391,0.977,-41.016,-43.945,-27.344,0
1671211473.109,21.484,-0.488,-34.180,-22.949,122.070,0
1671211473.112,-4.395,-2.930,-32.715,-12.695,338.867,0
1671211473.116,-65.430,-8.789,-40.039,-36.621,143.555,0
1671211473.120,-82.520,-12.207,-43.457,-56.152,-111.328,0
1671211473.124,-33.691,-12.695,-44.434,-46.875,-114.258,0
1671211473.128,14.160,-7.812,-38.086,-33.203,-137.207,0
1671211473.131,3.906,-4.883,-29.297,-20.996,-96.680,0
1671211473.135,-45.898,-13.672,-32.227,-25.879,-127.930,0
1671211473.139,-68.359,-22.461,-36.621,-40.527,-143.555,0
1671211473.143,-31.738,-14.160,-37.109,-36.133,-132.812,0
1671211473.147,18.066,-7.812,-34.180,-25.391,-167.969,0
1671211473.151,21.484,-6.348,-32.227,-18.555,-76.660,0
1671211473.155,-24.902,-12.695,-35.156,-17.578,197.754,99
1671211473.158,-72.266,-15.625,-27.832,-33.203,168.945,0
1671211473.162,-49.805,-9.766,-27.344,-47.852,-146.973,0
1671211473.166,-0.977,-19.531,-40.527,-49.316,-115.723,0
1671211473.170,8.301,-24.414,-43.457,-35.156,118.652,0
1671211473.174,-32.227,-19.531,-29.297,-27.832,-3.418,0
1671211473.175,-70.312,-16.113,-26.367,-32.715,-165.039,0
1671211473.179,-49.316,-19.043,-32.227,-33.203,-151.367,0
1671211473.183,8.301,-19.043,-22.949,-29.785,-19.043,0
1671211473.187,22.461,-16.602,-25.391,-24.902,-36.133,0
1671211473.191,-28.809,-23.438,-32.227,-24.902,-82.520,0
1671211473.195,-69.824,-28.809,-33.203,-27.832,-37.109,0
1671211473.199,-56.641,-25.391,-31.250,-32.227,133.789,0
1671211473.202,-12.695,-22.949,-22.461,-41.992,-16.602,0
1671211473.206,11.719,-17.090,-17.578,-37.109,-180.176,0
1671211473.210,-19.043,-17.578,-23.926,-14.648,-67.383,0
1671211473.214,-64.941,-23.926,-31.250,-23.926,41.992,0
1671211473.218,-59.082,-21.484,-28.809,-40.527,-50.293,0
1671211473.223,-7.812,-20.020,-27.344,-30.762,-192.871,0
1671211473.227,20.020,-20.508,-29.785,-16.113,-77.637,0
1671211473.231,-12.695,-17.090,-27.832,-7.324,37.598,0
1671211473.235,-62.012,-16.602,-19.531,-17.090,-81.055,0
1671211473.239,-61.035,-18.555,-8.301,-31.250,-141.602,0
1671211473.243,-7.324,-18.555,-17.090,-20.996,30.273,0
1671211473.247,24.902,-15.137,-29.785,-14.160,11.230,0
1671211473.250,-6.836,-16.113,-24.414,-18.555,-101.074,0
1671211473.254,-56.641,-22.949,-24.414,-13.672,-104.492,0
1671211473.258,-60.547,-23.438,-20.020,-11.230,99.121,0
1671211473.262,-18.066,-12.695,-11.719,-25.879,71.777,0
1671211473.266,10.254,-8.789,-17.578,-29.297,-99.609,0
1671211473.281,-7.324,-12.695,-26.855,-16.602,-59.082,0
1671211473.285,-59.082,-12.695,-28.809,-22.461,103.027,0
1671211473.289,-84.961,-16.602,-20.996,-41.504,145.996,0
1671211473.293,-46.875,-24.414,-20.020,-49.316,-27.832,0
1671211473.297,7.812,-19.043,-15.137,-35.156,-65.918,0
1671211473.301,3.906,-10.742,-13.184,-14.648,277.344,0
1671211473.305,-57.129,-10.742,-26.367,-27.832,296.875,0
1671211473.308,-83.984,-13.672,-29.297,-52.734,-82.031,0
1671211473.312,-44.922,-20.508,-24.902,-43.945,-100.098,0
1671211473.316,-0.977,-20.996,-24.902,-37.598,-13.672,0
1671211473.320,-7.812,-19.043,-27.344,-42.969,-37.109,0
1671211473.324,-47.363,-17.578,-23.438,-38.574,-70.801,0
1671211473.325,-74.707,-16.602,-25.879,-37.598,-50.293,0
1671211473.329,-48.828,-13.184,-22.461,-38.086,-85.938,0
1671211473.333,2.441,-15.137,-24.414,-40.527,-165.527,0
1671211473.337,0.488,-15.625,-32.715,-39.551,-143.555,0
1671211473.341,-45.898,-10.254,-27.344,-26.367,12.207,0
1671211473.345,-79.590,-17.578,-27.832,-31.738,85.938,0
1671211473.349,-58.105,-21.484,-31.250,-42.480,26.367,0
1671211473.352,-11.230,-20.996,-20.020,-39.062,-0.488,0
1671211473.356,2.930,-17.578,-17.578,-19.043,218.750,0
1671211473.360,-42.480,-14.648,-27.832,-15.137,358.398,0
1671211473.364,-83.984,-12.695,-23.926,-40.527,-34.180,0
1671211473.368,-58.105,-11.719,-17.090,-47.363,-166.504,0
1671211473.370,-7.324,-12.207,-20.996,-39.551,-88.379,0
1671211473.374,4.395,-11.719,-23.438,-31.250,-49.316,0
1671211473.378,-29.297,-15.625,-20.996,-23.926,-30.762,0
1671211473.382,-62.988,-16.113,-8.789,-31.250,-42.969,0
1671211473.386,-53.711,-13.184,-1.953,-28.809,130.859,0
1671211473.390,-5.859,-12.695,-23.438,-29.785,96.191,0
1671211473.394,17.090,-15.625,-36.133,-27.344,-20.508,0
1671211473.397,-14.160,-18.555,-33.203,-14.160,38.086,0
1671211473.401,-59.082,-17.578,-28.809,-13.184,290.039,0
1671211473.405,-62.012,-16.602,-18.555,-28.809,95.215,0
1671211473.409,-14.160,-17.090,-16.113,-31.738,-216.309,0
1671211473.413,21.973,-17.090,-19.531,-15.625,-144.531,0
1671211473.417,-3.418,-15.625,-19.531,-7.812,-71.289,0
1671211473.421,-49.805,-16.602,-17.578,-19.043,-47.363,0
1671211473.425,-56.641,-19.043,-29.297,-33.691,-59.570,0
1671211473.429,-7.812,-21.484,-35.156,-31.738,-72.754,0
1671211473.433,33.203,-17.090,-25.391,-20.996,-77.637,0
1671211473.437,8.301,-13.184,-28.320,-16.113,-82.031,0
1671211473.441,-53.223,-19.531,-30.273,-21.973,-7.812,0
1671211473.444,-75.684,-27.344,-33.203,-31.250,104.004,0
1671211473.448,-37.598,-27.344,-34.668,-36.621,18.066,0
1671211473.452,2.441,-25.879,-22.949,-36.133,-169.434,0
1671211473.456,-10.742,-24.414,-17.090,-22.949,-19.043,0
1671211473.460,-59.570,-22.461,-20.020,-16.602,155.762,0
1671211473.460,-80.078,-20.020,-28.320,-36.621,-6.836,0
1671211473.464,-39.062,-20.020,-29.785,-47.363,-108.398,0
1671211473.468,9.277,-19.531,-19.043,-37.109,38.574,0
1671211473.472,-1.953,-15.137,-15.625,-31.250,33.691,0
1671211473.476,-40.527,-11.230,-25.879,-18.555,-55.664,0
1671211473.480,-52.734,-8.301,-29.785,-15.137,-20.996,0
1671211473.484,-38.574,-14.160,-15.137,-39.062,67.871,0
1671211473.487,-7.324,-23.438,-10.254,-32.227,293.945,0
1671211473.491,-4.883,-26.855,-7.812,-18.066,195.801,0
1671211473.495,-52.246,-30.762,0.488,-29.297,-78.613,0
1671211473.499,-97.656,-35.645,8.301,-50.781,-90.820,0
1671211473.503,-69.824,-40.039,9.277,-55.664,-83.984,0
1671211473.508,-13.672,-44.434,17.578,-40.527,-117.188,0
1671211473.512,-17.578,-52.246,15.625,-36.133,5.859,0
1671211473.516,-57.129,-52.246,11.719,-28.320,89.355,0
1671211473.520,-87.402,-46.875,22.949,-27.832,-51.758,0
1671211473.524,-72.754,-51.758,22.949,-36.133,-185.547,0
1671211473.528,-10.742,-46.387,23.926,-23.438,-89.844,0
1671211473.532,20.508,-38.574,27.344,2.441,152.832,0
1671211473.535,-20.020,-34.180,24.902,-1.465,125.000,0
1671211473.539,-70.801,-32.715,18.066,-28.320,-120.117,0
1671211473.543,-60.059,-33.691,7.812,-34.180,-150.391,0
1671211473.547,-4.395,-34.668,12.695,-20.996,-92.773,0
1671211473.551,15.625,-35.156,8.789,-10.254,-119.629,0
1671211473.550,-23.438,-31.738,0.000,-8.789,-106.934,0
1671211473.554,-70.801,-33.203,4.883,-14.648,-62.012,0
1671211473.558,-67.383,-31.738,4.883,-21.973,99.121,0
1671211473.562,-10.742,-26.367,5.371,-25.879,57.617,0
1671211473.566,20.996,-25.391,4.395,-14.648,-40.039,0
1671211473.570,-19.531,-31.250,-1.953,-12.207,71.777,0
1671211473.574,-75.684,-32.227,-9.277,-10.254,347.656,0
1671211473.577,-80.078,-31.250,-10.254,-20.508,342.773,0
1671211473.581,-30.762,-30.762,-6.348,-36.621,-40.527,0
1671211473.585,7.324,-26.367,-5.859,-27.832,-105.469,0
1671211473.589,-23.926,-26.367,-6.836,-23.438,15.137,0
1671211473.593,-73.242,-21.973,-3.906,-24.414,-58.594,0
1671211473.597,-71.777,-13.672,-0.488,-24.414,-162.598,0
1671211473.601,-26.367,-20.508,-0.977,-31.738,-100.098,0
1671211473.605,13.184,-23.926,-5.371,-23.926,-98.633,0
1671211473.609,-11.719,-21.484,-13.184,-10.742,-148.438,0
1671211473.613,-65.918,-21.973,-16.113,-15.137,-95.215,0
1671211473.617,-79.102,-25.879,-14.160,-21.973,0.977,0
1671211473.621,-40.039,-31.250,-14.648,-36.621,9.277,1
1671211473.624,9.277,-23.926,-11.230,-29.297,-47.852,0
1671211473.628,2.930,-19.043,-8.301,-5.859,-66.895,0
1671211473.632,-49.316,-26.367,-19.531,-4.395,191.895,0
1671211473.636,-68.359,-22.461,-15.137,-14.648,190.430,0
1671211473.640,-26.855,-20.508,-1.465,-28.320,-156.250,0
1671211473.655,20.996,-22.461,-12.207,-25.879,-162.598,0
1671211473.659,17.090,-22.949,-23.926,-9.766,-20.020,0
1671211473.663,-34.668,-20.996,-21.484,-6.348,78.613,0
1671211473.667,-64.453,-18.066,-16.113,-20.508,-20.508,0
1671211473.671,-27.344,-18.555,-17.090,-19.531,-65.918,0
1671211473.675,26.855,-16.113,-15.137,-2.930,209.473,0
1671211473.679,29.297,-10.742,-12.207,-0.488,127.930,0
1671211473.682,-25.879,-8.789,-17.090,-12.207,-136.230,0
1671211473.686,-65.430,-15.137,-21.973,-19.043,-83.984,0
1671211473.690,-32.715,-12.207,-17.578,-20.508,128.906,0
1671211473.694,21.484,-8.789,-16.602,-21.973,74.707,0
1671211473.698,32.227,-8.789,-18.555,-4.883,-63.477,0
1671211473.703,-14.648,-9.277,-18.066,-0.977,16.602,0
1671211473.707,-61.523,-10.254,-8.789,-10.254,12.207,0
1671211473.711,-43.945,-9.277,-9.277,-22.949,-183.105,0
1671211473.715,4.883,-16.602,-25.879,-39.062,-185.547,0
1671211473.719,18.555,-18.066,-33.203,-31.250,-38.086,0
1671211473.723,-23.438,-14.160,-28.809,-21.973,-6.836,0
1671211473.727,-65.918,-17.578,-22.949,-30.762,-94.238,0
1671211473.730,-51.758,-21.973,-18.066,-32.715,-154.297,0
1671211473.734,4.395,-18.066,-17.090,-15.625,87.402,0
1671211473.738,22.949,-15.137,-28.320,-13.672,207.031,0
1671211473.742,-12.695,-15.137,-29.297,-16.113,0.000,0
1671211473.746,-54.688,-14.160,-24.902,-11.230,-70.801,0
1671211473.746,-58.105,-14.648,-26.855,-26.367,-67.871,0
1671211473.750,-6.348,-18.555,-22.949,-27.832,-7.812,0
1671211473.754,31.738,-15.625,-18.066,-13.184,-2.930,0
1671211473.758,-1.465,-12.695,-15.137,-10.254,-81.055,0
1671211473.762,-57.617,-19.043,-17.090,-23.926,-13.672,0
1671211473.766,-55.664,-22.461,-25.391,-35.645,49.316,0
1671211473.770,-12.695,-16.113,-26.367,-34.668,39.551,0
1671211473.773,21.973,-12.207,-21.484,-19.531,14.648,0
1671211473.777,5.371,-14.160,-19.531,-1.953,334.473,0
1671211473.781,-54.199,-17.090,-25.391,-9.277,424.805,0
1671211473.785,-63.477,-24.414,-24.902,-14.648,25.879,0
1671211473.789,4.883,-26.367,-23.926,0.488,-68.848,0
1671211473.790,44.434,-5.371,-28.809,-5.859,-30.762,0
1671211473.794,9.277,3.418,-26.367,-25.391,-72.266,0
1671211473.798,-49.805,0.000,-48.340,-42.480,-60.059,0
1671211473.802,-76.172,2.930,-70.312,-59.570,-10.254,0
1671211473.806,-36.133,7.324,-69.336,-54.688,-25.391,0
1671211473.810,-0.977,15.137,-72.754,-53.223,-16.602,0
1671211473.814,-11.230,17.090,-76.660,-53.223,31.738,0
1671211473.817,-53.223,16.602,-71.777,-44.434,173.340,0
1671211473.821,-88.867,9.277,-65.430,-47.363,273.926,0
1671211473.825,-70.312,4.395,-62.500,-59.082,-46.875,0
1671211473.829,-18.066,5.859,-55.664,-51.758,-148.438,0
1671211473.833,-0.488,5.859,-55.664,-35.645,-34.180,0
1671211473.835,-37.598,9.277,-53.223,-27.344,-82.520,0
1671211473.839,-72.754,13.672,-48.340,-37.109,-109.863,0
1671211473.843,-48.340,11.230,-49.805,-47.852,-12.695,0
1671211473.847,4.395,4.395,-46.387,-34.180,86.914,0
1671211473.851,11.230,1.465,-40.527,-28.320,21.484,0
1671211473.855,-36.621,0.977,-41.992,-35.156,27.832,0
1671211473.859,-80.078,-8.301,-45.410,-41.016,59.570,0
1671211473.862,-55.664,-15.137,-42.480,-33.203,274.414,0
1671211473.866,-4.395,-8.301,-41.504,-31.250,136.230,0
1671211473.870,13.184,-6.348,-35.645,-32.715,-137.695,0
1671211473.874,-21.484,-2.441,-36.133,-21.973,-73.242,0
1671211473.878,-75.195,-3.418,-45.410,-35.156,-78.613,0
1671211473.881,-72.266,-10.742,-45.410,-49.805,-125.977,0
1671211473.885,-11.719,-8.789,-41.504,-41.992,-137.695,0
1671211473.889,18.066,-6.348,-38.086,-27.344,-39.062,0
1671211473.893,-21.484,-11.230,-41.992,-25.391,21.973,0
1671211473.897,-71.289,-8.301,-34.180,-29.785,-38.574,0
1671211473.901,-71.777,-3.906,-28.809,-36.133,-25.879,0
1671211473.905,-12.207,-7.324,-30.762,-24.414,222.656,0
1671211473.908,31.250,0.488,-28.320,-6.348,227.051,0
1671211473.912,-5.371,-1.953,-32.715,-18.066,-62.012,0
1671211473.916,-63.965,-11.719,-36.133,-32.227,-56.641,0
1671211473.920,-65.430,-10.742,-35.156,-36.621,50.781,0
1671211473.924,-22.949,-13.184,-29.785,-38.574,-34.668,0
1671211473.925,12.207,-14.648,-26.855,-26.855,-147.461,0
1671211473.929,-5.371,-14.648,-30.273,-7.812,-64.941,0
1671211473.933,-55.664,-17.578,-38.086,-7.324,178.711,0
1671211473.937,-65.918,-14.648,-31.250,-24.902,8.789,0
1671211473.941,-21.484,-12.695,-24.902,-29.297,-136.230,0
1671211473.945,24.902,-17.578,-31.738,-16.113,116.211,0
1671211473.949,4.883,-20.996,-38.574,-5.859,448.730,0
1671211473.952,-56.152,-14.648,-33.203,-24.414,199.219,0
1671211473.956,-68.848,-12.207,-24.902,-37.109,-110.352,0
1671211473.960,-28.320,-15.625,-32.715,-38.086,-65.430,0
1671211473.964,15.625,-17.090,-37.598,-30.273,-54.199,0
1671211473.968,8.789,-17.578,-32.715,-11.230,-145.020,0
1671211473.973,-43.945,-17.090,-26.855,-7.812,-132.324,0
1671211473.977,-74.219,-17.578,-30.273,-22.949,6.348,0
1671211473.981,-39.551,-13.672,-35.645,-31.738,-19.531,0
1671211473.985,9.766,-11.230,-27.344,-26.367,-157.715,0
1671211473.989,3.418,-14.648,-15.625,-7.812,-92.773,0
1671211473.993,-42.480,-11.230,-20.508,2.441,139.648,0
1671211473.997,-69.824,-13.672,-29.785,-15.137,72.266,0
1671211474.000,-48.340,-24.902,-32.715,-34.180,-104.004,0
1671211474.004,6.836,-22.461,-30.273,-27.344,-118.652,0
1671211474.008,23.438,-13.184,-27.832,-9.766,68.359,0
1671211474.012,-32.715,-12.695,-27.832,-16.113,76.172,0
1671211474.016,-82.520,-17.090,-24.902,-32.715,-92.285,0
1671211474.030,-56.641,-17.090,-21.484,-27.832,-101.074,0
1671211474.034,-0.977,-18.066,-23.438,-19.531,-84.473,0
1671211474.038,0.488,-21.973,-35.156,-21.973,15.625,0
1671211474.042,-47.363,-21.973,-36.133,-24.902,-15.625,0
1671211474.046,-84.473,-20.996,-35.645,-33.691,-71.777,0
1671211474.050,-62.500,-20.020,-34.180,-28.809,327.637,0
1671211474.054,-4.395,-15.625,-22.461,-23.438,389.648,0
1671211474.057,12.207,-12.207,-14.160,-28.320,-11.719,0
1671211474.061,-27.344,-12.207,-12.207,-19.043,-20.020,0
1671211474.065,-77.637,-18.555,-17.090,-24.902,29.297,0
1671211474.069,-70.312,-15.625,-20.996,-39.551,-135.742,0
1671211474.073,-12.207,-12.207,-19.043,-31.738,-189.453,0
1671211474.075,12.695,-14.648,-13.184,-17.578,-86.426,0
1671211474.079,-21.973,-12.207,-10.742,-13.672,-9.277,0
1671211474.083,-66.406,-14.160,-16.113,-20.508,-81.543,0
1671211474.087,-63.965,-17.578,-20.996,-18.555,-104.492,0
1671211474.091,-14.648,-15.137,-21.973,-18.555,-18.066,0
1671211474.095,12.695,-14.648,-17.578,-22.949,89.844,0
1671211474.099,-14.160,-15.625,-21.973,-16.602,197.266,0
1671211474.102,-62.500,-18.555,-22.461,-14.648,51.758,0
1671211474.106,-78.613,-20.508,-18.555,-19.043,110.840,0
1671211474.110,-38.086,-18.066,-21.973,-28.809,243.652,0
1671211474.114,8.789,-17.578,-22.461,-29.297,-31.738,0
1671211474.118,-9.277,-15.625,-20.996,-19.043,-54.688,0
1671211474.121,-58.105,-13.184,-20.508,-18.066,10.742,0
1671211474.125,-69.824,-12.207,-17.578,-30.273,-104.492,0
1671211474.129,-32.227,-19.043,-19.531,-41.016,-86.426,0
1671211474.133,5.371,-24.902,-23.438,-28.809,10.742,0
1671211474.137,-7.324,-17.090,-16.113,-8.789,164.551,0
1671211474.141,-58.105,-20.996,-14.648,-12.207,180.176,0
1671211474.145,-86.426,-29.785,-20.020,-34.180,-8.301,0
1671211474.148,-45.898,-27.832,-20.020,-34.668,-61.035,0
1671211474.152,0.488,-32.227,-20.508,-21.484,139.160,0
1671211474.156,-11.719,-30.273,-20.508,-20.508,87.402,0
1671211474.160,-59.082,-26.367,-25.391,-24.902,-48.828,0
1671211474.164,-86.914,-25.879,-21.973,-42.480,-90.332,0
1671211474.165,-56.152,-24.414,-17.578,-47.363,-71.777,0
1671211474.169,-0.977,-21.484,-18.066,-35.645,-123.047,0
1671211474.173,-5.371,-19.531,-19.531,-27.344,-89.355,0
1671211474.177,-44.922,-17.090,-25.391,-18.555,-0.488,0
1671211474.181,-66.895,-9.277,-20.508,-13.672,-51.758,0
1671211474.185,-71.289,-19.531,-14.648,-41.992,-13.184,0
1671211474.189,-26.367,-25.879,-7.324,-44.922,85.449,0
1671211474.192,-3.418,-25.879,-8.789,-20.020,224.121,0
1671211474.196,-63.965,-26.367,-11.230,-21.484,196.777,0
1671211474.200,-107.422,-25.879,-3.418,-42.969,-41.992,0
1671211474.204,-88.379,-30.762,-0.488,-60.059,-97.656,0
1671211474.208,-40.527,-32.227,-1.465,-57.129,-34.180,0
1671211474.211,-15.137,-29.297,-14.160,-47.852,2.930,0
1671211474.215,-51.758,-27.832,-21.973,-45.410,-9.277,0
1671211474.219,-93.262,-32.227,-24.414,-45.410,39.062,0
1671211474.223,-74.219,-35.645,-22.949,-47.852,225.098,0
1671211474.227,-25.879,-37.109,-22.949,-57.129,84.473,0
1671211474.231,3.418,-33.691,-20.508,-44.922,1.953,0
1671211474.235,-26.855,-27.344,-7.812,-27.344,134.766,0
1671211474.238,-71.289,-24.414,-3.906,-34.668,238.281,0
1671211474.242,-62.500,-18.066,-15.137,-51.270,-12.207,0
1671211474.246,-15.137,-17.578,-19.531,-48.340,-194.336,0
1671211474.250,11.719,-20.996,-18.555,-34.668,-61.035,0
1671211474.254,-23.438,-20.996,-24.414,-30.273,19.531,0
1671211474.256,-76.172,-24.902,-20.996,-29.297,-11.719,0
1671211474.260,-80.078,-23.926,-20.508,-35.156,-90.820,0
1671211474.264,-22.461,-16.113,-17.578,-27.832,-39.062,0
1671211474.268,12.207,-15.625,-19.043,-17.578,83.496,0
1671211474.272,-18.066,-21.484,-17.578,-16.602,41.016,0
1671211474.276,-69.824,-20.020,-6.836,-26.855,-95.215,0
1671211474.280,-82.520,-18.555,-15.137,-29.297,124.512,0
1671211474.283,-33.691,-25.879,-26.855,-20.508,261.230,0
1671211474.287,6.836,-19.043,-16.113,-37.598,-64.941,0
1671211474.291,-12.207,-11.719,-14.160,-37.598,-159.668,0
1671211474.295,-64.941,-16.602,-24.414,-31.250,-68.359,0
1671211474.299,-81.543,-18.066,-22.949,-46.875,-101.562,0
1671211474.301,-33.691,-13.184,-18.066,-52.246,-192.871,0
1671211474.305,15.137,-11.719,-18.066,-34.668,-116.699,0
1671211474.309,-0.488,-17.090,-19.043,-19.531,103.516,0
1671211474.313,-54.688,-22.461,-20.996,-30.762,8.789,0
1671211474.317,-80.566,-18.555,-22.949,-43.945,-137.695,0
1671211474.321,-37.598,-13.184,-15.625,-34.668,-5.859,0
1671211474.325,18.066,-10.254,-4.883,-13.184,357.422,0
1671211474.328,4.395,-11.230,-13.672,-18.555,274.902,0
1671211474.332,-45.410,-10.742,-15.625,-29.785,-62.988,0
1671211474.336,-64.941,-15.137,-10.742,-28.320,-68.359,0
1671211474.340,-37.109,-18.555,-17.578,-33.691,-19.043,0
1671211474.344,12.695,-10.254,-20.020,-34.668,-75.195,0
1671211474.347,18.066,-12.207,-21.973,-19.531,-96.191,0
1671211474.351,-34.180,-17.578,-26.367,-15.625,-35.156,0
1671211474.355,-80.078,-17.090,-27.832,-29.785,-22.949,0
1671211474.359,-57.617,-18.555,-27.832,-44.434,-93.262,0
1671211474.363,-2.441,-16.602,-22.461,-38.086,-108.398,0
1671211474.367,19.531,-14.160,-13.184,-8.301,145.020,0
1671211474.371,-27.344,-16.113,-12.207,-9.766,166.016,0
1671211474.374,-73.730,-17.090,-17.090,-31.250,-85.449,1
1671211474.378,-56.641,-20.508,-17.578,-40.039,-112.305,0
1671211474.382,-6.348,-22.949,-17.578,-27.344,183.594,0
1671211474.386,10.254,-23.926,-18.555,-14.648,203.613,0
1671211474.390,-31.738,-25.391,-15.137,-24.414,-21.973,0
1671211474.405,-76.172,-23.438,-14.648,-36.133,-60.059,0
1671211474.409,-63.965,-23.926,-19.043,-43.945,-70.312,0
1671211474.413,-7.812,-19.043,-18.555,-36.621,-20.020,0
1671211474.417,17.578,-18.066,-13.184,-23.438,-49.805,0
1671211474.421,-18.555,-20.020,-16.113,-10.742,-14.648,0
1671211474.425,-65.918,-19.043,-16.113,-7.324,327.637,0
1671211474.429,-67.383,-24.414,-14.160,-26.367,166.992,0
1671211474.432,-8.301,-20.996,-20.020,-35.645,-159.180,0
1671211474.436,38.086,-12.695,-15.625,-24.414,-57.129,0
1671211474.440,13.184,-13.184,-4.883,-10.742,107.910,0
1671211474.444,-39.551,-17.578,-16.113,-20.020,-21.973,0
1671211474.448,-52.246,-22.461,-27.832,-38.086,-119.141,0
1671211474.450,-8.301,-22.949,-23.438,-33.691,26.855,0
1671211474.454,27.344,-16.602,-15.137,-23.926,32.715,0
1671211474.458,-1.953,-24.414,-13.672,-25.879,-41.016,0
1671211474.462,-56.152,-28.320,-18.066,-26.367,-60.059,0
1671211474.466,-69.824,-23.438,-19.531,-28.809,-51.758,0
1671211474.470,-25.879,-23.926,-23.438,-41.504,-15.625,0
1671211474.474,23.438,-20.020,-20.508,-35.156,-28.320,0
1671211474.477,19.531,-18.555,-18.066,-24.902,-57.617,0
1671211474.481,-30.762,-22.461,-27.832,-27.344,129.395,0
1671211474.485,-63.477,-17.578,-30.273,-41.504,114.746,0
